id_data_diri,id_user,nama,nik,jenis_kelamin,tanggal_lahir,id_lokasi,created_at,updated_at
4503,4503,Maya Ramadhan,3302035405204503,PEREMPUAN,2020-05-14,187,2026-05-08 01:53:33,2026-05-08 01:53:33
4504,4504,Putri Cahyono,3302036408154504,PEREMPUAN,2015-08-24,72,2026-05-08 01:53:33,2026-05-08 01:53:33
4505,4505,Ayu Purnomo,3302034202714505,PEREMPUAN,1971-02-02,82,2026-05-08 01:53:33,2026-05-08 01:53:33
4506,4506,Dimas Wijaya,3302032110744506,LAKI_LAKI,1974-10-21,56,2026-05-08 01:53:33,2026-05-08 01:53:33
4507,4507,Rangga Kurniawan,3302031711094507,LAKI_LAKI,2009-11-17,222,2026-05-08 01:53:33,2026-05-08 01:53:33
4508,4508,Rahayu Wati,3302034502984508,PEREMPUAN,1998-02-05,207,2026-05-08 01:53:33,2026-05-08 01:53:33
4509,4509,Budi Wijaya,3302031402884509,LAKI_LAKI,1988-02-14,190,2026-05-08 01:53:33,2026-05-08 01:53:33
4510,4510,Dwi Wijaya,3302030512794510,LAKI_LAKI,1979-12-05,82,2026-05-08 01:53:33,2026-05-08 01:53:33
4511,4511,Dewi Utami,3302034309744511,PEREMPUAN,1974-09-03,212,2026-05-08 01:53:33,2026-05-08 01:53:33
4512,4512,Dwi Utami,3302030904854512,LAKI_LAKI,1985-04-09,128,2026-05-08 01:53:33,2026-05-08 01:53:33
4513,4513,Indah Lestari,3302036309774513,PEREMPUAN,1977-09-23,206,2026-05-08 01:53:33,2026-05-08 01:53:33
4514,4514,Putri Kurniawan,3302034303104514,PEREMPUAN,2010-03-03,114,2026-05-08 01:53:33,2026-05-08 01:53:33
4515,4515,Bayu Ramadhan,3302032407164515,LAKI_LAKI,2016-07-24,241,2026-05-08 01:53:33,2026-05-08 01:53:33
4516,4516,Indah Hidayat,3302036109004516,PEREMPUAN,2000-09-21,113,2026-05-08 01:53:33,2026-05-08 01:53:33
4517,4517,Ahmad Setiawan,3302032501134517,LAKI_LAKI,2013-01-25,241,2026-05-08 01:53:33,2026-05-08 01:53:33
4518,4518,Hendra Prasetyo,3302032504024518,LAKI_LAKI,2002-04-25,248,2026-05-08 01:53:33,2026-05-08 01:53:33
4519,4519,Galih Ramadhan,3302032911974519,LAKI_LAKI,1997-11-29,204,2026-05-08 01:53:33,2026-05-08 01:53:33
4520,4520,Bagus Handayani,3302030707044520,LAKI_LAKI,2004-07-07,109,2026-05-08 01:53:33,2026-05-08 01:53:33
4521,4521,Intan Susanto,3302034801804521,PEREMPUAN,1980-01-08,220,2026-05-08 01:53:33,2026-05-08 01:53:33
4522,4522,Rina Wijaya,3302035202914522,PEREMPUAN,1991-02-12,110,2026-05-08 01:53:33,2026-05-08 01:53:33
4523,4523,Fitri Utami,3302035105084523,PEREMPUAN,2008-05-11,184,2026-05-08 01:53:33,2026-05-08 01:53:33
4524,4524,Nur Permadi,3302036908834524,PEREMPUAN,1983-08-29,144,2026-05-08 01:53:33,2026-05-08 01:53:33
4525,4525,Ayu Maulana,3302036707994525,PEREMPUAN,1999-07-27,94,2026-05-08 01:53:33,2026-05-08 01:53:33
4526,4526,Tri Wijaya,3302036310044526,PEREMPUAN,2004-10-23,224,2026-05-08 01:53:33,2026-05-08 01:53:33
4527,4527,Dwi Kurniawan,3302032505934527,LAKI_LAKI,1993-05-25,125,2026-05-08 01:53:33,2026-05-08 01:53:33
4528,4528,Rangga Maulana,3302032702814528,LAKI_LAKI,1981-02-27,154,2026-05-08 01:53:33,2026-05-08 01:53:33
4529,4529,Ratna Prasetyo,3302036912724529,PEREMPUAN,1972-12-29,148,2026-05-08 01:53:33,2026-05-08 01:53:33
4530,4530,Rina Susanto,3302034303204530,PEREMPUAN,2020-03-03,113,2026-05-08 01:53:33,2026-05-08 01:53:33
4531,4531,Intan Nugroho,3302037006114531,PEREMPUAN,2011-06-30,85,2026-05-08 01:53:33,2026-05-08 01:53:33
4532,4532,Fajar Lestari,3302031111044532,LAKI_LAKI,2004-11-11,61,2026-05-08 01:53:33,2026-05-08 01:53:33
4533,4533,Tri Maulana,3302035409224533,PEREMPUAN,2022-09-14,103,2026-05-08 01:53:33,2026-05-08 01:53:33
4534,4534,Maya Wati,3302034508934534,PEREMPUAN,1993-08-05,157,2026-05-08 01:53:33,2026-05-08 01:53:33
4535,4535,Teguh Maulana,3302032802234535,LAKI_LAKI,2023-02-28,169,2026-05-08 01:53:33,2026-05-08 01:53:33
4536,4536,Bayu Lestari,3302031302794536,LAKI_LAKI,1979-02-13,147,2026-05-08 01:53:33,2026-05-08 01:53:33
4537,4537,Ayu Maulana,3302035006704537,PEREMPUAN,1970-06-10,238,2026-05-08 01:53:33,2026-05-08 01:53:33
4538,4538,Fajar Susanto,3302032306924538,LAKI_LAKI,1992-06-23,233,2026-05-08 01:53:33,2026-05-08 01:53:33
4539,4539,Bagus Purnomo,3302031507184539,LAKI_LAKI,2018-07-15,246,2026-05-08 01:53:33,2026-05-08 01:53:33
4540,4540,Yoga Nugroho,3302032706024540,LAKI_LAKI,2002-06-27,209,2026-05-08 01:53:33,2026-05-08 01:53:33
4541,4541,Ahmad Maulana,3302031707994541,LAKI_LAKI,1999-07-17,99,2026-05-08 01:53:33,2026-05-08 01:53:33
4542,4542,Siti Santoso,3302036310744542,PEREMPUAN,1974-10-23,225,2026-05-08 01:53:33,2026-05-08 01:53:33
4543,4543,Budi Saputra,3302032012794543,LAKI_LAKI,1979-12-20,138,2026-05-08 01:53:33,2026-05-08 01:53:33
4544,4544,Ratna Saputra,3302035508764544,PEREMPUAN,1976-08-15,204,2026-05-08 01:53:33,2026-05-08 01:53:33
4545,4545,Tri Utami,3302035004874545,PEREMPUAN,1987-04-10,119,2026-05-08 01:53:33,2026-05-08 01:53:33
4546,4546,Dwi Kurniawan,3302030207824546,LAKI_LAKI,1982-07-02,55,2026-05-08 01:53:33,2026-05-08 01:53:33
4547,4547,Prasetyo Nugroho,3302032011194547,LAKI_LAKI,2019-11-20,222,2026-05-08 01:53:33,2026-05-08 01:53:33
4548,4548,Bayu Purnomo,3302031708174548,LAKI_LAKI,2017-08-17,201,2026-05-08 01:53:33,2026-05-08 01:53:33
4549,4549,Bagus Susanto,3302032004204549,LAKI_LAKI,2020-04-20,87,2026-05-08 01:53:33,2026-05-08 01:53:33
4550,4550,Dwi Santoso,3302032507894550,LAKI_LAKI,1989-07-25,122,2026-05-08 01:53:33,2026-05-08 01:53:33
4551,4551,Rina Susanto,3302036406174551,PEREMPUAN,2017-06-24,228,2026-05-08 01:53:33,2026-05-08 01:53:33
4552,4552,Ratna Handayani,3302036512914552,PEREMPUAN,1991-12-25,136,2026-05-08 01:53:33,2026-05-08 01:53:33
4553,4553,Intan Nugroho,3302035904764553,PEREMPUAN,1976-04-19,87,2026-05-08 01:53:33,2026-05-08 01:53:33
4554,4554,Teguh Nugroho,3302033007174554,LAKI_LAKI,2017-07-30,90,2026-05-08 01:53:33,2026-05-08 01:53:33
4555,4555,Rizky Saputra,3302030411064555,LAKI_LAKI,2006-11-04,189,2026-05-08 01:53:33,2026-05-08 01:53:33
4556,4556,Rina Susanto,3302035510954556,PEREMPUAN,1995-10-15,153,2026-05-08 01:53:33,2026-05-08 01:53:33
4557,4557,Ahmad Nugroho,3302031401904557,LAKI_LAKI,1990-01-14,103,2026-05-08 01:53:33,2026-05-08 01:53:33
4558,4558,Rina Suryanto,3302036706934558,PEREMPUAN,1993-06-27,210,2026-05-08 01:53:33,2026-05-08 01:53:33
4559,4559,Prasetyo Setiawan,3302030101084559,LAKI_LAKI,2008-01-01,136,2026-05-08 01:53:33,2026-05-08 01:53:33
4560,4560,Dimas Suryanto,3302031602074560,LAKI_LAKI,2007-02-16,125,2026-05-08 01:53:33,2026-05-08 01:53:33
4561,4561,Fajar Kurniawan,3302031611914561,LAKI_LAKI,1991-11-16,202,2026-05-08 01:53:33,2026-05-08 01:53:33
4562,4562,Hendra Hidayat,3302031204214562,LAKI_LAKI,2021-04-12,142,2026-05-08 01:53:33,2026-05-08 01:53:33
4563,4563,Fajar Purnomo,3302031611174563,LAKI_LAKI,2017-11-16,171,2026-05-08 01:53:33,2026-05-08 01:53:33
4564,4564,Bagus Maulana,3302030709854564,LAKI_LAKI,1985-09-07,116,2026-05-08 01:53:33,2026-05-08 01:53:33
4565,4565,Putri Maulana,3302036704224565,PEREMPUAN,2022-04-27,214,2026-05-08 01:53:33,2026-05-08 01:53:33
4566,4566,Anisa Lestari,3302034311844566,PEREMPUAN,1984-11-03,102,2026-05-08 01:53:33,2026-05-08 01:53:33
4567,4567,Putri Wati,3302036901934567,PEREMPUAN,1993-01-29,230,2026-05-08 01:53:33,2026-05-08 01:53:33
4568,4568,Ratna Permadi,3302035104924568,PEREMPUAN,1992-04-11,166,2026-05-08 01:53:33,2026-05-08 01:53:33
4569,4569,Dwi Wati,3302030206804569,LAKI_LAKI,1980-06-02,111,2026-05-08 01:53:33,2026-05-08 01:53:33
4570,4570,Wahyu Utami,3302032702744570,LAKI_LAKI,1974-02-27,61,2026-05-08 01:53:33,2026-05-08 01:53:33
4571,4571,Teguh Susanto,3302030210984571,LAKI_LAKI,1998-10-02,177,2026-05-08 01:53:33,2026-05-08 01:53:33
4572,4572,Yoga Handayani,3302031712994572,LAKI_LAKI,1999-12-17,207,2026-05-08 01:53:33,2026-05-08 01:53:33
4573,4573,Agus Susanto,3302031311044573,LAKI_LAKI,2004-11-13,190,2026-05-08 01:53:33,2026-05-08 01:53:33
4574,4574,Dewi Hidayat,3302035409244574,PEREMPUAN,2024-09-14,146,2026-05-08 01:53:33,2026-05-08 01:53:33
4575,4575,Ahmad Utami,3302031908834575,LAKI_LAKI,1983-08-19,154,2026-05-08 01:53:33,2026-05-08 01:53:33
4576,4576,Agus Wibowo,3302032612114576,LAKI_LAKI,2011-12-26,160,2026-05-08 01:53:33,2026-05-08 01:53:33
4577,4577,Bagus Prasetyo,3302030808054577,LAKI_LAKI,2005-08-08,110,2026-05-08 01:53:33,2026-05-08 01:53:33
4578,4578,Yoga Cahyono,3302032601874578,LAKI_LAKI,1987-01-26,131,2026-05-08 01:53:33,2026-05-08 01:53:33
4579,4579,Ahmad Hidayat,3302030601184579,LAKI_LAKI,2018-01-06,214,2026-05-08 01:53:33,2026-05-08 01:53:33
4580,4580,Intan Ramadhan,3302034412004580,PEREMPUAN,2000-12-04,200,2026-05-08 01:53:33,2026-05-08 01:53:33
4581,4581,Ayu Wijaya,3302034901124581,PEREMPUAN,2012-01-09,201,2026-05-08 01:53:33,2026-05-08 01:53:33
4582,4582,Arif Susanto,3302032312234582,LAKI_LAKI,2023-12-23,203,2026-05-08 01:53:33,2026-05-08 01:53:33
4583,4583,Sri Ramadhan,3302036401014583,PEREMPUAN,2001-01-24,219,2026-05-08 01:53:33,2026-05-08 01:53:33
4584,4584,Dimas Utami,3302031211924584,LAKI_LAKI,1992-11-12,229,2026-05-08 01:53:33,2026-05-08 01:53:33
4585,4585,Dwi Susanto,3302030508764585,LAKI_LAKI,1976-08-05,227,2026-05-08 01:53:33,2026-05-08 01:53:33
4586,4586,Dimas Prasetyo,3302031502054586,LAKI_LAKI,2005-02-15,110,2026-05-08 01:53:33,2026-05-08 01:53:33
4587,4587,Indah Purnomo,3302036604834587,PEREMPUAN,1983-04-26,222,2026-05-08 01:53:33,2026-05-08 01:53:33
4588,4588,Rina Wibowo,3302034309084588,PEREMPUAN,2008-09-03,96,2026-05-08 01:53:33,2026-05-08 01:53:33
4589,4589,Wulan Hidayat,3302034611194589,PEREMPUAN,2019-11-06,107,2026-05-08 01:53:33,2026-05-08 01:53:33
4590,4590,Ahmad Permadi,3302033009724590,LAKI_LAKI,1972-09-30,65,2026-05-08 01:53:33,2026-05-08 01:53:33
4591,4591,Ayu Santoso,3302035309054591,PEREMPUAN,2005-09-13,245,2026-05-08 01:53:33,2026-05-08 01:53:33
4592,4592,Agus Utami,3302031011214592,LAKI_LAKI,2021-11-10,218,2026-05-08 01:53:33,2026-05-08 01:53:33
4593,4593,Dimas Kurniawan,3302031411154593,LAKI_LAKI,2015-11-14,98,2026-05-08 01:53:33,2026-05-08 01:53:33
4594,4594,Rangga Cahyono,3302031207734594,LAKI_LAKI,1973-07-12,189,2026-05-08 01:53:33,2026-05-08 01:53:33
4595,4595,Agus Wijaya,3302032006774595,LAKI_LAKI,1977-06-20,113,2026-05-08 01:53:33,2026-05-08 01:53:33
4596,4596,Wulan Permadi,3302034609014596,PEREMPUAN,2001-09-06,144,2026-05-08 01:53:33,2026-05-08 01:53:33
4597,4597,Ahmad Susanto,3302030107864597,LAKI_LAKI,1986-07-01,89,2026-05-08 01:53:33,2026-05-08 01:53:33
4598,4598,Galih Wijaya,3302033009754598,LAKI_LAKI,1975-09-30,60,2026-05-08 01:53:33,2026-05-08 01:53:33
4599,4599,Tri Susanto,3302035105824599,PEREMPUAN,1982-05-11,119,2026-05-08 01:53:33,2026-05-08 01:53:33
4600,4600,Agus Susanto,3302031103094600,LAKI_LAKI,2009-03-11,211,2026-05-08 01:53:33,2026-05-08 01:53:33
4601,4601,Maya Lestari,3302035210884601,PEREMPUAN,1988-10-12,71,2026-05-08 01:53:33,2026-05-08 01:53:33
4602,4602,Arif Lestari,3302031105994602,LAKI_LAKI,1999-05-11,78,2026-05-08 01:53:33,2026-05-08 01:53:33
4603,4603,Arif Saputra,3302032408714603,LAKI_LAKI,1971-08-24,63,2026-05-08 01:53:33,2026-05-08 01:53:33
4604,4604,Teguh Utami,3302032703974604,LAKI_LAKI,1997-03-27,236,2026-05-08 01:53:33,2026-05-08 01:53:33
4605,4605,Wahyu Hidayat,3302032307814605,LAKI_LAKI,1981-07-23,108,2026-05-08 01:53:33,2026-05-08 01:53:33
4606,4606,Rizky Suryanto,3302032602714606,LAKI_LAKI,1971-02-26,57,2026-05-08 01:53:33,2026-05-08 01:53:33
4607,4607,Fitri Kurniawan,3302036901824607,PEREMPUAN,1982-01-29,137,2026-05-08 01:53:33,2026-05-08 01:53:33
4608,4608,Prasetyo Kurniawan,3302031110834608,LAKI_LAKI,1983-10-11,55,2026-05-08 01:53:33,2026-05-08 01:53:33
4609,4609,Fajar Utami,3302031805944609,LAKI_LAKI,1994-05-18,105,2026-05-08 01:53:33,2026-05-08 01:53:33
4610,4610,Nur Ramadhan,3302034809994610,PEREMPUAN,1999-09-08,84,2026-05-08 01:53:33,2026-05-08 01:53:33
4611,4611,Fitri Permadi,3302034206214611,PEREMPUAN,2021-06-02,62,2026-05-08 01:53:33,2026-05-08 01:53:33
4612,4612,Bagus Kurniawan,3302031304074612,LAKI_LAKI,2007-04-13,86,2026-05-08 01:53:33,2026-05-08 01:53:33
4613,4613,Intan Purnomo,3302037003084613,PEREMPUAN,2008-03-30,197,2026-05-08 01:53:33,2026-05-08 01:53:33
4614,4614,Siti Kurniawan,3302037105974614,PEREMPUAN,1997-05-31,107,2026-05-08 01:53:33,2026-05-08 01:53:33
4615,4615,Arif Utami,3302032210924615,LAKI_LAKI,1992-10-22,119,2026-05-08 01:53:33,2026-05-08 01:53:33
4616,4616,Bagus Wibowo,3302031109714616,LAKI_LAKI,1971-09-11,166,2026-05-08 01:53:33,2026-05-08 01:53:33
4617,4617,Rahayu Wijaya,3302034409934617,PEREMPUAN,1993-09-04,56,2026-05-08 01:53:33,2026-05-08 01:53:33
4618,4618,Bayu Wati,3302031401194618,LAKI_LAKI,2019-01-14,243,2026-05-08 01:53:33,2026-05-08 01:53:33
4619,4619,Siti Wibowo,3302036107194619,PEREMPUAN,2019-07-21,139,2026-05-08 01:53:33,2026-05-08 01:53:33
4620,4620,Wahyu Wati,3302031012134620,LAKI_LAKI,2013-12-10,91,2026-05-08 01:53:33,2026-05-08 01:53:33
4621,4621,Ningsih Prasetyo,3302034104854621,PEREMPUAN,1985-04-01,205,2026-05-08 01:53:33,2026-05-08 01:53:33
4622,4622,Eko Wibowo,3302031307964622,LAKI_LAKI,1996-07-13,146,2026-05-08 01:53:33,2026-05-08 01:53:33
4623,4623,Ahmad Maulana,3302030807984623,LAKI_LAKI,1998-07-08,159,2026-05-08 01:53:33,2026-05-08 01:53:33
4624,4624,Nur Wibowo,3302034911784624,PEREMPUAN,1978-11-09,139,2026-05-08 01:53:33,2026-05-08 01:53:33
4625,4625,Arif Hidayat,3302032509994625,LAKI_LAKI,1999-09-25,233,2026-05-08 01:53:33,2026-05-08 01:53:33
4626,4626,Fajar Permadi,3302030408844626,LAKI_LAKI,1984-08-04,67,2026-05-08 01:53:33,2026-05-08 01:53:33
4627,4627,Tri Setiawan,3302036302154627,PEREMPUAN,2015-02-23,171,2026-05-08 01:53:33,2026-05-08 01:53:33
4628,4628,Ayu Handayani,3302035504974628,PEREMPUAN,1997-04-15,124,2026-05-08 01:53:33,2026-05-08 01:53:33
4629,4629,Rangga Purnomo,3302031706974629,LAKI_LAKI,1997-06-17,99,2026-05-08 01:53:33,2026-05-08 01:53:33
4630,4630,Intan Handayani,3302036210874630,PEREMPUAN,1987-10-22,66,2026-05-08 01:53:33,2026-05-08 01:53:33
4631,4631,Eko Lestari,3302031910774631,LAKI_LAKI,1977-10-19,95,2026-05-08 01:53:33,2026-05-08 01:53:33
4632,4632,Ningsih Suryanto,3302036608984632,PEREMPUAN,1998-08-26,101,2026-05-08 01:53:33,2026-05-08 01:53:33
4633,4633,Tri Permadi,3302035412094633,PEREMPUAN,2009-12-14,192,2026-05-08 01:53:33,2026-05-08 01:53:33
4634,4634,Budi Kurniawan,3302032001064634,LAKI_LAKI,2006-01-20,76,2026-05-08 01:53:33,2026-05-08 01:53:33
4635,4635,Tri Ramadhan,3302035710944635,PEREMPUAN,1994-10-17,59,2026-05-08 01:53:33,2026-05-08 01:53:33
4636,4636,Joko Handayani,3302031410714636,LAKI_LAKI,1971-10-14,191,2026-05-08 01:53:33,2026-05-08 01:53:33
4637,4637,Rangga Wibowo,3302031503234637,LAKI_LAKI,2023-03-15,194,2026-05-08 01:53:33,2026-05-08 01:53:33
4638,4638,Wulan Nugroho,3302035801764638,PEREMPUAN,1976-01-18,100,2026-05-08 01:53:33,2026-05-08 01:53:33
4639,4639,Yoga Wati,3302030501034639,LAKI_LAKI,2003-01-05,224,2026-05-08 01:53:33,2026-05-08 01:53:33
4640,4640,Anisa Santoso,3302037006234640,PEREMPUAN,2023-06-30,138,2026-05-08 01:53:33,2026-05-08 01:53:33
4641,4641,Ratna Wijaya,3302036207204641,PEREMPUAN,2020-07-22,137,2026-05-08 01:53:33,2026-05-08 01:53:33
4642,4642,Intan Maulana,3302036906144642,PEREMPUAN,2014-06-29,77,2026-05-08 01:53:33,2026-05-08 01:53:33
4643,4643,Dimas Ramadhan,3302032511864643,LAKI_LAKI,1986-11-25,195,2026-05-08 01:53:33,2026-05-08 01:53:33
4644,4644,Bayu Lestari,3302032408714644,LAKI_LAKI,1971-08-24,174,2026-05-08 01:53:33,2026-05-08 01:53:33
4645,4645,Retno Utami,3302036410824645,PEREMPUAN,1982-10-24,138,2026-05-08 01:53:33,2026-05-08 01:53:33
4646,4646,Bagus Prasetyo,3302031511774646,LAKI_LAKI,1977-11-15,195,2026-05-08 01:53:33,2026-05-08 01:53:33
4647,4647,Rahayu Wijaya,3302034808174647,PEREMPUAN,2017-08-08,64,2026-05-08 01:53:33,2026-05-08 01:53:33
4648,4648,Agus Hidayat,3302031104014648,LAKI_LAKI,2001-04-11,84,2026-05-08 01:53:33,2026-05-08 01:53:33
4649,4649,Bagus Cahyono,3302032701884649,LAKI_LAKI,1988-01-27,207,2026-05-08 01:53:33,2026-05-08 01:53:33
4650,4650,Siti Cahyono,3302035506754650,PEREMPUAN,1975-06-15,105,2026-05-08 01:53:33,2026-05-08 01:53:33
4651,4651,Ratna Saputra,3302035902114651,PEREMPUAN,2011-02-19,88,2026-05-08 01:53:33,2026-05-08 01:53:33
4652,4652,Rangga Utami,3302031908704652,LAKI_LAKI,1970-08-19,154,2026-05-08 01:53:33,2026-05-08 01:53:33
4653,4653,Hendra Ramadhan,3302032506804653,LAKI_LAKI,1980-06-25,209,2026-05-08 01:53:33,2026-05-08 01:53:33
4654,4654,Intan Nugroho,3302035710214654,PEREMPUAN,2021-10-17,174,2026-05-08 01:53:33,2026-05-08 01:53:33
4655,4655,Bagus Santoso,3302031706994655,LAKI_LAKI,1999-06-17,111,2026-05-08 01:53:33,2026-05-08 01:53:33
4656,4656,Rangga Permadi,3302032309164656,LAKI_LAKI,2016-09-23,187,2026-05-08 01:53:33,2026-05-08 01:53:33
4657,4657,Ningsih Handayani,3302036101834657,PEREMPUAN,1983-01-21,242,2026-05-08 01:53:33,2026-05-08 01:53:33
4658,4658,Rina Permadi,3302036512154658,PEREMPUAN,2015-12-25,121,2026-05-08 01:53:33,2026-05-08 01:53:33
4659,4659,Dimas Purnomo,3302031508214659,LAKI_LAKI,2021-08-15,233,2026-05-08 01:53:33,2026-05-08 01:53:33
4660,4660,Andi Prasetyo,3302030408744660,LAKI_LAKI,1974-08-04,220,2026-05-08 01:53:33,2026-05-08 01:53:33
4661,4661,Hendra Susanto,3302031003124661,LAKI_LAKI,2012-03-10,205,2026-05-08 01:53:33,2026-05-08 01:53:33
4662,4662,Intan Wati,3302034104224662,PEREMPUAN,2022-04-01,125,2026-05-08 01:53:33,2026-05-08 01:53:33
4663,4663,Putri Wati,3302034107114663,PEREMPUAN,2011-07-01,125,2026-05-08 01:53:33,2026-05-08 01:53:33
4664,4664,Dimas Purnomo,3302031711734664,LAKI_LAKI,1973-11-17,203,2026-05-08 01:53:33,2026-05-08 01:53:33
4665,4665,Fajar Purnomo,3302032203084665,LAKI_LAKI,2008-03-22,218,2026-05-08 01:53:33,2026-05-08 01:53:33
4666,4666,Ayu Wati,3302036107954666,PEREMPUAN,1995-07-21,170,2026-05-08 01:53:33,2026-05-08 01:53:33
4667,4667,Rina Purnomo,3302035712204667,PEREMPUAN,2020-12-17,62,2026-05-08 01:53:33,2026-05-08 01:53:33
4668,4668,Lestari Ramadhan,3302036005924668,PEREMPUAN,1992-05-20,221,2026-05-08 01:53:33,2026-05-08 01:53:33
4669,4669,Prasetyo Lestari,3302030111244669,LAKI_LAKI,2024-11-01,215,2026-05-08 01:53:33,2026-05-08 01:53:33
4670,4670,Galih Ramadhan,3302031506114670,LAKI_LAKI,2011-06-15,164,2026-05-08 01:53:33,2026-05-08 01:53:33
4671,4671,Lestari Wijaya,3302034306154671,PEREMPUAN,2015-06-03,184,2026-05-08 01:53:33,2026-05-08 01:53:33
4672,4672,Yoga Suryanto,3302033007144672,LAKI_LAKI,2014-07-30,225,2026-05-08 01:53:33,2026-05-08 01:53:33
4673,4673,Rangga Cahyono,3302031312034673,LAKI_LAKI,2003-12-13,134,2026-05-08 01:53:33,2026-05-08 01:53:33
4674,4674,Budi Susanto,3302030407974674,LAKI_LAKI,1997-07-04,232,2026-05-08 01:53:33,2026-05-08 01:53:33
4675,4675,Dimas Wibowo,3302030402754675,LAKI_LAKI,1975-02-04,230,2026-05-08 01:53:33,2026-05-08 01:53:33
4676,4676,Maya Wibowo,3302035210114676,PEREMPUAN,2011-10-12,230,2026-05-08 01:53:33,2026-05-08 01:53:33
4677,4677,Ahmad Prasetyo,3302031805984677,LAKI_LAKI,1998-05-18,180,2026-05-08 01:53:33,2026-05-08 01:53:33
4678,4678,Andi Hidayat,3302031910044678,LAKI_LAKI,2004-10-19,93,2026-05-08 01:53:33,2026-05-08 01:53:33
4679,4679,Prasetyo Lestari,3302031609874679,LAKI_LAKI,1987-09-16,127,2026-05-08 01:53:33,2026-05-08 01:53:33
4680,4680,Rizky Suryanto,3302031403914680,LAKI_LAKI,1991-03-14,203,2026-05-08 01:53:33,2026-05-08 01:53:33
4681,4681,Tri Lestari,3302036708814681,PEREMPUAN,1981-08-27,229,2026-05-08 01:53:33,2026-05-08 01:53:33
4682,4682,Hendra Saputra,3302032110864682,LAKI_LAKI,1986-10-21,250,2026-05-08 01:53:33,2026-05-08 01:53:33
4683,4683,Yoga Setiawan,3302032203054683,LAKI_LAKI,2005-03-22,95,2026-05-08 01:53:33,2026-05-08 01:53:33
4684,4684,Lestari Lestari,3302034605914684,PEREMPUAN,1991-05-06,85,2026-05-08 01:53:33,2026-05-08 01:53:33
4685,4685,Fitri Utami,3302034106104685,PEREMPUAN,2010-06-01,207,2026-05-08 01:53:33,2026-05-08 01:53:33
4686,4686,Fajar Nugroho,3302032511864686,LAKI_LAKI,1986-11-25,117,2026-05-08 01:53:33,2026-05-08 01:53:33
4687,4687,Kartika Saputra,3302034104134687,PEREMPUAN,2013-04-01,129,2026-05-08 01:53:33,2026-05-08 01:53:33
4688,4688,Lestari Santoso,3302034912244688,PEREMPUAN,2024-12-09,204,2026-05-08 01:53:33,2026-05-08 01:53:33
4689,4689,Yoga Handayani,3302030901024689,LAKI_LAKI,2002-01-09,143,2026-05-08 01:53:33,2026-05-08 01:53:33
4690,4690,Fitri Santoso,3302034510734690,PEREMPUAN,1973-10-05,65,2026-05-08 01:53:33,2026-05-08 01:53:33
4691,4691,Kartika Utami,3302034903804691,PEREMPUAN,1980-03-09,73,2026-05-08 01:53:33,2026-05-08 01:53:33
4692,4692,Bayu Utami,3302030607074692,LAKI_LAKI,2007-07-06,147,2026-05-08 01:53:33,2026-05-08 01:53:33
4693,4693,Maya Wibowo,3302034503124693,PEREMPUAN,2012-03-05,95,2026-05-08 01:53:33,2026-05-08 01:53:33
4694,4694,Andi Kurniawan,3302030806194694,LAKI_LAKI,2019-06-08,224,2026-05-08 01:53:33,2026-05-08 01:53:33
4695,4695,Rangga Prasetyo,3302032603834695,LAKI_LAKI,1983-03-26,162,2026-05-08 01:53:33,2026-05-08 01:53:33
4696,4696,Retno Purnomo,3302037008724696,PEREMPUAN,1972-08-30,81,2026-05-08 01:53:33,2026-05-08 01:53:33
4697,4697,Fajar Permadi,3302032402854697,LAKI_LAKI,1985-02-24,221,2026-05-08 01:53:33,2026-05-08 01:53:33
4698,4698,Arif Purnomo,3302031505724698,LAKI_LAKI,1972-05-15,130,2026-05-08 01:53:33,2026-05-08 01:53:33
4699,4699,Tri Handayani,3302035208074699,PEREMPUAN,2007-08-12,118,2026-05-08 01:53:33,2026-05-08 01:53:33
4700,4700,Arif Handayani,3302031001934700,LAKI_LAKI,1993-01-10,137,2026-05-08 01:53:33,2026-05-08 01:53:33
4701,4701,Lestari Santoso,3302034302224701,PEREMPUAN,2022-02-03,87,2026-05-08 01:53:33,2026-05-08 01:53:33
4702,4702,Lestari Suryanto,3302035501894702,PEREMPUAN,1989-01-15,56,2026-05-08 01:53:33,2026-05-08 01:53:33
4703,4703,Kartika Permadi,3302035909144703,PEREMPUAN,2014-09-19,210,2026-05-08 01:53:33,2026-05-08 01:53:33
4704,4704,Ayu Nugroho,3302037105894704,PEREMPUAN,1989-05-31,179,2026-05-08 01:53:33,2026-05-08 01:53:33
4705,4705,Rahayu Maulana,3302035403874705,PEREMPUAN,1987-03-14,70,2026-05-08 01:53:33,2026-05-08 01:53:33
4706,4706,Dewi Prasetyo,3302035711064706,PEREMPUAN,2006-11-17,188,2026-05-08 01:53:33,2026-05-08 01:53:33
4707,4707,Bagus Ramadhan,3302032811914707,LAKI_LAKI,1991-11-28,151,2026-05-08 01:53:33,2026-05-08 01:53:33
4708,4708,Andi Prasetyo,3302031801084708,LAKI_LAKI,2008-01-18,102,2026-05-08 01:53:33,2026-05-08 01:53:33
4709,4709,Budi Ramadhan,3302030606834709,LAKI_LAKI,1983-06-06,168,2026-05-08 01:53:33,2026-05-08 01:53:33
4710,4710,Siti Purnomo,3302034104004710,PEREMPUAN,2000-04-01,81,2026-05-08 01:53:33,2026-05-08 01:53:33
