id_user;email;password;no_hp;status_verifikasi;nama;nik;jenis_kelamin;tanggal_lahir;id_lokasi;id_pendidikan;id_pekerjaan;id_pendapatan;jumlah_tanggungan;created_at;updated_at
4510;endah.januar,.m.ak512@gmail.com;123456;88106551124;1;Endah Januar, M.Ak;1682894733631350;Laki-laki;2007-07-22;8;5;9;2;3;2026-05-20 08:22:18.631039;2026-05-20 08:22:18.631039
4511;tira.rahayu328@gmail.com;123456;88672315670;1;Tira Rahayu;7751787491167450;Laki-laki;1995-06-24;7;6;6;3;1;2026-05-20 08:22:18.631039;2026-05-20 08:22:18.631039
4512;tiara.pangestu,.m.kom.158@gmail.com;123456;87148929977;1;Tiara Pangestu, M.Kom.;7452527427003810;Laki-laki;2006-06-26;4;6;5;3;0;2026-05-20 08:22:18.631039;2026-05-20 08:22:18.631039
4513;drg..sari.pratiwi,.s.e.i56@gmail.com;123456;80378997464;1;drg. Sari Pratiwi, S.E.I;5788132047360470;Laki-laki;1977-02-10;4;1;10;3;0;2026-05-20 08:22:18.631039;2026-05-20 08:22:18.631039
4514;hj..ayu.nurdiyanti263@gmail.com;123456;89449895033;1;Hj. Ayu Nurdiyanti;7890426344099340;Laki-laki;1983-01-10;2;9;1;3;3;2026-05-20 08:22:18.631039;2026-05-20 08:22:18.631039
4515;ciaobella.utami,.s.h.858@gmail.com;123456;89916036675;1;Ciaobella Utami, S.H.;6836315417315820;Perempuan;1991-01-23;3;9;7;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4516;ir..nardi.hassanah,.s.e.145@gmail.com;123456;87494713845;1;Ir. Nardi Hassanah, S.E.;8442308032057820;Laki-laki;2002-03-18;6;9;8;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4517;kadir.hardiansyah815@gmail.com;123456;83725335265;1;Kadir Hardiansyah;8257532903935310;Perempuan;2007-09-02;11;3;9;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4518;bakiono.wulandari510@gmail.com;123456;89943411816;1;Bakiono Wulandari;4961438247190260;Laki-laki;2005-05-28;11;1;1;3;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4519;cut.siska.winarsih566@gmail.com;123456;89624539086;1;Cut Siska Winarsih;2965859862707880;Perempuan;1984-11-22;1;9;4;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4520;pranawa.kurniawan352@gmail.com;123456;87912616855;1;Pranawa Kurniawan;3952898753107010;Laki-laki;1984-05-22;9;10;10;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4521;drg..gada.widiastuti,.s.psi661@gmail.com;123456;82733585654;1;drg. Gada Widiastuti, S.Psi;6934891111776880;Laki-laki;2005-06-03;5;6;5;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4522;nrima.wibisono928@gmail.com;123456;81163908842;1;Nrima Wibisono;8643768501574400;Perempuan;1982-06-10;11;2;5;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4523;puti.olivia.wastuti83@gmail.com;123456;84417521596;1;Puti Olivia Wastuti;6808795809146400;Laki-laki;1987-07-13;4;10;7;3;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4524;emong.anggriawan447@gmail.com;123456;81974160971;1;Emong Anggriawan;5655146077791880;Laki-laki;1987-08-12;3;4;9;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4525;kemal.kuswoyo99@gmail.com;123456;87260222808;1;Kemal Kuswoyo;5414996248731190;Laki-laki;1986-10-02;6;5;2;2;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4526;gasti.mardhiyah771@gmail.com;123456;84336606888;1;Gasti Mardhiyah;4861434161290980;Laki-laki;2001-02-03;9;3;3;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4527;legawa.puspita,.s.e.i233@gmail.com;123456;89429510808;1;Legawa Puspita, S.E.I;6700770532105910;Laki-laki;1990-08-11;1;6;4;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4528;mursinin.zulaika360@gmail.com;123456;81598545222;1;Mursinin Zulaika;7112552018988300;Laki-laki;1986-11-05;7;6;9;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4529;banara.situmorang934@gmail.com;123456;84478456497;1;Banara Situmorang;8062545262650090;Perempuan;2007-01-04;13;2;5;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4530;devi.yuniar657@gmail.com;123456;89104719920;1;Devi Yuniar;0988564711614058;Perempuan;2002-08-04;3;3;4;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4531;tgk..daniswara.wahyudin,.m.ak693@gmail.com;123456;82519211461;1;Tgk. Daniswara Wahyudin, M.Ak;4314888899044570;Laki-laki;2000-01-26;5;1;7;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4532;ir..dian.natsir866@gmail.com;123456;81789334566;1;Ir. Dian Natsir;9814107633654980;Laki-laki;1987-05-23;6;3;5;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4533;ir..wirda.budiman,.m.farm805@gmail.com;123456;88199365159;1;Ir. Wirda Budiman, M.Farm;5704982466845290;Perempuan;1995-06-30;9;4;1;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4534;harsaya.hasanah,.s.i.kom14@gmail.com;123456;86932637382;1;Harsaya Hasanah, S.I.Kom;7108202255128770;Perempuan;2004-11-17;15;4;7;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4535;dt..estiawan.susanti,.s.pt736@gmail.com;123456;87559600739;1;Dt. Estiawan Susanti, S.Pt;7656025502179480;Laki-laki;2007-04-29;8;10;9;3;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4536;gatra.maryadi,.m.ti.295@gmail.com;123456;80382982844;1;Gatra Maryadi, M.TI.;5172967052460210;Perempuan;2007-11-13;9;7;9;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4537;upik.putra578@gmail.com;123456;83362097552;1;Upik Putra;9900931438460300;Laki-laki;1978-03-13;2;8;4;2;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4538;sari.firmansyah602@gmail.com;123456;85162705013;1;Sari Firmansyah;2153092286902820;Laki-laki;1982-01-18;14;1;10;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4539;bala.lazuardi716@gmail.com;123456;82804110513;1;Bala Lazuardi;9689261514921100;Laki-laki;1978-03-18;2;7;4;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4540;gamblang.pangestu,.s.i.kom156@gmail.com;123456;83921020355;1;Gamblang Pangestu, S.I.Kom;7026423290788150;Perempuan;1993-07-02;3;3;6;3;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4541;jaka.hidayanto116@gmail.com;123456;83011272593;1;Jaka Hidayanto;6188517810146170;Laki-laki;2003-09-06;5;10;6;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4542;r..ratih.pradipta,.s.i.kom998@gmail.com;123456;89755912218;1;R. Ratih Pradipta, S.I.Kom;8602017850058590;Perempuan;2002-11-26;2;5;2;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4543;drg..rika.nuraini531@gmail.com;123456;86815021691;1;drg. Rika Nuraini;9574291531834090;Perempuan;1999-08-31;9;3;2;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4544;sutan.warsita.kuswandari,.m.ak817@gmail.com;123456;87087256167;1;Sutan Warsita Kuswandari, M.Ak;5817178141539690;Perempuan;1998-10-31;5;1;1;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4545;icha.napitupulu583@gmail.com;123456;80410167656;1;Icha Napitupulu;8950942559428440;Laki-laki;1984-04-20;6;3;3;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4546;tgk..ciaobella.santoso171@gmail.com;123456;87363294144;1;Tgk. Ciaobella Santoso;3809135181614540;Perempuan;1999-11-16;10;3;8;2;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4547;legawa.pratiwi272@gmail.com;123456;85269526120;1;Legawa Pratiwi;8356390670835190;Laki-laki;1994-04-16;10;3;2;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4548;eli.irawan572@gmail.com;123456;81792612551;1;Eli Irawan;9151954100290820;Perempuan;2000-02-18;5;8;4;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4549;tgk..fathonah.hakim69@gmail.com;123456;82553821562;1;Tgk. Fathonah Hakim;4205215626934570;Perempuan;1995-09-29;4;10;5;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4550;ibrahim.budiman795@gmail.com;123456;87125480314;1;Ibrahim Budiman;3307888525722430;Laki-laki;2003-10-27;3;9;10;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4551;tgk..kusuma.wijaya,.m.pd199@gmail.com;123456;87854110322;1;Tgk. Kusuma Wijaya, M.Pd;0724148479533534;Perempuan;1987-03-17;14;1;1;1;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4552;asman.hakim327@gmail.com;123456;83965479297;1;Asman Hakim;4068061174601180;Perempuan;1982-09-01;10;3;3;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4553;alika.kusumo112@gmail.com;123456;80400991021;1;Alika Kusumo;4381582955296580;Laki-laki;1993-04-25;3;1;6;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4554;hasta.haryanti,.m.kom.584@gmail.com;123456;83674108273;1;Hasta Haryanti, M.Kom.;0847194038947533;Perempuan;1984-06-04;12;2;3;3;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4555;tantri.hutapea525@gmail.com;123456;84131533820;1;Tantri Hutapea;5477434951304090;Laki-laki;1986-07-04;6;6;5;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4556;farhunnisa.wahyudin318@gmail.com;123456;82042160895;1;Farhunnisa Wahyudin;9209992515650340;Perempuan;1990-06-11;13;10;10;2;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4557;rafi.samosir644@gmail.com;123456;82246439977;1;Rafi Samosir;0501951385202139;Perempuan;1978-08-11;7;5;6;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4558;leo.mandasari297@gmail.com;123456;80268739439;1;Leo Mandasari;3355871653075490;Laki-laki;1986-12-04;1;6;10;3;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4559;nadine.iswahyudi918@gmail.com;123456;88315926633;1;Nadine Iswahyudi;8933011816811860;Laki-laki;2004-05-21;7;1;4;3;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4560;dr..gaiman.agustina775@gmail.com;123456;85246307113;1;dr. Gaiman Agustina;9178874564307500;Laki-laki;2003-08-14;12;3;10;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4561;vivi.dabukke599@gmail.com;123456;85371035306;1;Vivi Dabukke;3106161396793030;Perempuan;1996-10-26;5;10;7;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4562;irma.siregar28@gmail.com;123456;87900342178;1;Irma Siregar;9966312801170950;Perempuan;1976-11-26;15;7;4;3;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4563;najib.riyanti733@gmail.com;123456;88803029396;1;Najib Riyanti;5756319551655160;Perempuan;1982-06-14;12;8;5;2;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4564;mahdi.zulaika66@gmail.com;123456;83487016079;1;Mahdi Zulaika;7307760077525260;Perempuan;1999-02-05;14;2;3;2;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4565;anggabaya.suryatmi855@gmail.com;123456;87411447155;1;Anggabaya Suryatmi;6341218202055410;Laki-laki;1994-04-01;3;9;9;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4566;padmi.kusmawati857@gmail.com;123456;87493276686;1;Padmi Kusmawati;6641069739864400;Laki-laki;1984-06-09;5;1;10;2;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4567;ir..bambang.pertiwi552@gmail.com;123456;86962768285;1;Ir. Bambang Pertiwi;4875391294801560;Laki-laki;1986-08-11;6;1;7;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4568;t..martani.sihombing,.s.ip956@gmail.com;123456;80451877467;1;T. Martani Sihombing, S.IP;5197020279508740;Laki-laki;1982-06-17;9;1;6;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4569;puti.citra.prasetyo,.s.e.391@gmail.com;123456;89187347031;1;Puti Citra Prasetyo, S.E.;0736557459911402;Perempuan;1994-01-29;15;5;7;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4570;dimas.dongoran,.s.farm411@gmail.com;123456;86185550288;1;Dimas Dongoran, S.Farm;1048639043786410;Laki-laki;2000-07-01;7;2;1;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4571;r..keisha.saefullah691@gmail.com;123456;88765962573;1;R. Keisha Saefullah;6733464796551510;Laki-laki;1999-03-20;7;9;3;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4572;jarwa.gunawan300@gmail.com;123456;89389115086;1;Jarwa Gunawan;3192644192045510;Laki-laki;1983-01-11;1;5;1;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4573;shakila.latupono386@gmail.com;123456;89879176537;1;Shakila Latupono;3510425237021420;Perempuan;1995-11-09;5;1;6;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4574;zahra.januar927@gmail.com;123456;84146081575;1;Zahra Januar;3826404462445490;Laki-laki;1983-11-02;2;10;2;3;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4575;betania.aryani257@gmail.com;123456;88895503024;1;Betania Aryani;3538772573738560;Perempuan;1997-05-15;13;4;9;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4576;violet.pudjiastuti,.m.kom.92@gmail.com;123456;87435204633;1;Violet Pudjiastuti, M.Kom.;3228902775480260;Laki-laki;2007-08-30;6;8;10;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4577;hj..janet.budiyanto481@gmail.com;123456;80326279625;1;Hj. Janet Budiyanto;6242168652314790;Perempuan;1981-02-02;8;2;4;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4578;candrakanta.lestari832@gmail.com;123456;84660490708;1;Candrakanta Lestari;2108457088130120;Laki-laki;1985-11-10;11;2;2;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4579;balijan.andriani,.s.sos595@gmail.com;123456;85218379599;1;Balijan Andriani, S.Sos;7009935115908480;Perempuan;1990-07-20;13;2;6;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4580;shakila.hariyah51@gmail.com;123456;85129486295;1;Shakila Hariyah;9162535014091500;Laki-laki;1988-06-04;5;1;5;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4581;ir..farhunnisa.yuliarti,.s.ip273@gmail.com;123456;89247174662;1;Ir. Farhunnisa Yuliarti, S.IP;0491608268994560;Perempuan;2003-12-07;3;7;1;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4582;maya.namaga780@gmail.com;123456;84218432152;1;Maya Namaga;5839109247414830;Laki-laki;1978-03-07;4;5;2;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4583;sutan.purwanto.megantara,.s.ked313@gmail.com;123456;86842201791;1;Sutan Purwanto Megantara, S.Ked;5428047639110020;Laki-laki;2003-01-10;15;9;6;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4584;dimaz.haryanti296@gmail.com;123456;83219689256;1;Dimaz Haryanti;8416917565252980;Laki-laki;1984-12-19;14;1;9;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4585;elvin.siregar,.s.ked880@gmail.com;123456;81953377065;1;Elvin Siregar, S.Ked;5553178661687330;Laki-laki;2006-09-02;7;2;2;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4586;samsul.napitupulu184@gmail.com;123456;84365558012;1;Samsul Napitupulu;0340486892902362;Perempuan;1984-09-03;5;6;7;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4587;r.m..ganjaran.wastuti,.s.sos200@gmail.com;123456;85966303861;1;R.M. Ganjaran Wastuti, S.Sos;9977866162276830;Laki-laki;1981-04-26;13;5;2;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4588;kamila.nashiruddin567@gmail.com;123456;81222580974;1;Kamila Nashiruddin;7522241979557160;Laki-laki;1990-03-30;5;1;10;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4589;ghaliyati.adriansyah109@gmail.com;123456;83482735229;1;Ghaliyati Adriansyah;7411879866619350;Perempuan;1996-06-04;7;9;4;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4590;tgk..padmi.lailasari845@gmail.com;123456;83978818327;1;Tgk. Padmi Lailasari;1597672808680250;Laki-laki;1995-04-22;5;8;7;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4591;kh..jaswadi.prabowo,.s.pd891@gmail.com;123456;83259274408;1;KH. Jaswadi Prabowo, S.Pd;0800627516903354;Perempuan;1978-10-04;9;10;4;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4592;dalimin.yulianti914@gmail.com;123456;85332778343;1;Dalimin Yulianti;0695139323926054;Laki-laki;1991-03-04;11;8;6;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4593;dr..kacung.wijayanti392@gmail.com;123456;84646659393;1;dr. Kacung Wijayanti;5388506198635470;Perempuan;1976-10-22;1;2;1;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4594;nabila.pratiwi374@gmail.com;123456;85665384933;1;Nabila Pratiwi;0847764303003851;Perempuan;2005-06-27;10;1;7;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4595;kh..bajragin.kuswandari831@gmail.com;123456;83030963360;1;KH. Bajragin Kuswandari;2140223798612330;Perempuan;1981-02-25;15;3;1;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4596;karman.wijayanti642@gmail.com;123456;80625939371;1;Karman Wijayanti;0320700481546924;Laki-laki;1981-04-10;10;7;7;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4597;ir..gadang.natsir816@gmail.com;123456;86445692742;1;Ir. Gadang Natsir;9200663378722280;Perempuan;2005-07-29;3;4;9;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4598;nadia.winarsih,.m.ti.741@gmail.com;123456;81557737112;1;Nadia Winarsih, M.TI.;4346578168512300;Laki-laki;1978-04-16;2;3;6;2;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4599;karta.hartati690@gmail.com;123456;86881700334;1;Karta Hartati;8188451551255580;Laki-laki;1994-01-31;5;10;5;3;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4600;damar.lazuardi421@gmail.com;123456;80766812358;1;Damar Lazuardi;3426954138768920;Perempuan;1980-04-03;11;7;10;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4601;mahfud.widiastuti649@gmail.com;123456;86775867779;1;Mahfud Widiastuti;9923641324305350;Perempuan;1996-04-04;2;3;9;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4602;tami.budiman41@gmail.com;123456;88527548889;1;Tami Budiman;5327594234067510;Laki-laki;1990-08-30;12;7;6;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4603;balamantri.haryanto115@gmail.com;123456;88050069539;1;Balamantri Haryanto;0655516573530317;Laki-laki;2006-05-19;9;6;10;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4604;t..simon.wulandari361@gmail.com;123456;82647735067;1;T. Simon Wulandari;7634435605415240;Perempuan;2002-08-02;8;2;7;2;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4605;tgk..ilyas.saragih917@gmail.com;123456;89074881893;1;Tgk. Ilyas Saragih;1377771220840140;Laki-laki;1991-04-05;12;6;3;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4606;salimah.purnawati474@gmail.com;123456;86891918928;1;Salimah Purnawati;2725627372734280;Laki-laki;1989-10-07;1;2;7;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4607;puti.ina.fujiati,.s.psi475@gmail.com;123456;89068443607;1;Puti Ina Fujiati, S.Psi;6527202288809580;Laki-laki;1980-04-28;10;3;10;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4608;praba.safitri160@gmail.com;123456;89995909098;1;Praba Safitri;1360331584385460;Laki-laki;1994-04-17;8;1;9;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4609;najam.utama778@gmail.com;123456;82753384053;1;Najam Utama;9046856747312290;Laki-laki;1993-09-15;4;1;9;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4610;estiawan.permata471@gmail.com;123456;87760934160;1;Estiawan Permata;1137016957001930;Perempuan;1989-02-04;14;10;6;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4611;hasan.kusumo118@gmail.com;123456;88684040952;1;Hasan Kusumo;4415897101907400;Perempuan;1992-09-02;3;6;5;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4612;bakti.mardhiyah510@gmail.com;123456;86129422990;1;Bakti Mardhiyah;4851201659853640;Perempuan;1984-03-12;7;8;9;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4613;salwa.zulaika165@gmail.com;123456;84029997469;1;Salwa Zulaika;1150159007578760;Laki-laki;2004-01-08;2;5;9;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4614;cemplunk.yolanda74@gmail.com;123456;84417941716;1;Cemplunk Yolanda;1402117184852890;Perempuan;1977-06-26;1;6;2;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4615;kartika.nasyidah275@gmail.com;123456;89643399322;1;Kartika Nasyidah;5418105359332550;Perempuan;1998-03-30;11;9;9;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4616;drs..nadine.suryatmi974@gmail.com;123456;83484801873;1;Drs. Nadine Suryatmi;6167593185004110;Laki-laki;1982-04-25;11;7;4;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4617;tgk..hendra.zulaika,.s.pd847@gmail.com;123456;88906866192;1;Tgk. Hendra Zulaika, S.Pd;2056335882380370;Perempuan;1989-06-28;4;6;5;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4618;adiarja.prasetyo185@gmail.com;123456;81676426308;1;Adiarja Prasetyo;8801881476689350;Laki-laki;1998-07-01;1;7;2;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4619;farhunnisa.hariyah,.s.farm319@gmail.com;123456;81729836249;1;Farhunnisa Hariyah, S.Farm;7899875523727810;Perempuan;1991-09-24;7;6;10;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4620;drg..tira.hassanah,.m.farm626@gmail.com;123456;85005924207;1;drg. Tira Hassanah, M.Farm;3978846868366790;Laki-laki;1991-03-27;4;1;2;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4621;warsita.pradipta673@gmail.com;123456;85642399589;1;Warsita Pradipta;7880062743173330;Laki-laki;2000-04-30;12;2;4;3;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4622;abyasa.widodo125@gmail.com;123456;87669890654;1;Abyasa Widodo;9076556311728420;Laki-laki;1988-10-27;5;5;4;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4623;cornelia.pratama673@gmail.com;123456;87111408864;1;Cornelia Pratama;2635789372579380;Laki-laki;1980-07-26;13;7;3;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4624;r..laila.tamba14@gmail.com;123456;80726962999;1;R. Laila Tamba;6282898228863500;Perempuan;1985-09-01;11;9;6;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4625;prayoga.rahimah,.m.ak471@gmail.com;123456;89377827191;1;Prayoga Rahimah, M.Ak;7360577652668900;Perempuan;1981-05-27;5;3;1;3;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4626;digdaya.laksmiwati824@gmail.com;123456;87736368695;1;Digdaya Laksmiwati;0062826714267936;Perempuan;1987-09-08;1;6;7;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4627;luhung.waluyo775@gmail.com;123456;86170899361;1;Luhung Waluyo;3555099427092770;Perempuan;1992-08-14;8;3;8;1;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4628;usman.setiawan531@gmail.com;123456;89601913111;1;Usman Setiawan;5679560654942310;Laki-laki;1988-03-20;8;8;2;1;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4629;malika.prastuti568@gmail.com;123456;80745424236;1;Malika Prastuti;1030047641363170;Perempuan;2005-02-03;1;3;3;1;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4630;cinthia.puspita205@gmail.com;123456;88000096423;1;Cinthia Puspita;5886660000936410;Laki-laki;1981-03-08;3;8;1;2;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4631;muni.yulianti,.s.gz757@gmail.com;123456;86751656810;1;Muni Yulianti, S.Gz;9878937596159470;Perempuan;1985-02-26;10;8;9;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4632;uchita.hassanah762@gmail.com;123456;83921399005;1;Uchita Hassanah;1573281332794740;Laki-laki;1994-09-30;1;8;10;3;3;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4633;panji.budiyanto870@gmail.com;123456;88661246682;1;Panji Budiyanto;7405938615538490;Perempuan;1999-10-26;12;5;8;2;5;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4634;malika.sudiati,.m.ti.809@gmail.com;123456;83182696404;1;Malika Sudiati, M.TI.;9843063072155180;Perempuan;1976-09-04;10;8;8;1;0;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4635;ami.maulana941@gmail.com;123456;80941173519;1;Ami Maulana;3019025842855880;Laki-laki;1996-07-25;15;7;6;3;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4636;kawaya.gunarto340@gmail.com;123456;82812149433;1;Kawaya Gunarto;9643016854047150;Laki-laki;2003-10-20;9;2;8;2;1;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4637;dr..ana.handayani841@gmail.com;123456;84546926461;1;Dr. Ana Handayani;2642436385735480;Perempuan;1998-06-03;8;1;1;1;4;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
4638;sutan.maryadi.winarno,.m.ak227@gmail.com;123456;88342756745;1;Sutan Maryadi Winarno, M.Ak;9327368539309670;Perempuan;1980-10-19;9;7;3;2;2;2026-05-20 08:22:18.635688;2026-05-20 08:22:18.635688
